,date,diff
171,2018-03-05,-0.0897978373295715
172,2018-03-02,0.13524525936373516
173,2018-03-01,-0.5611973044977276
174,2018-02-28,-0.4179595674659146
175,2018-02-27,-0.28475160633129626
176,2018-02-26,0.0029775897194797285
177,2018-02-23,0.012380504623100197
178,2018-02-22,0.21360288356057133
179,2018-02-21,-0.20545369064409894
180,2018-02-20,-0.11048425011753835
181,2018-02-16,-0.02617144648174287
182,2018-02-15,0.17990910515593111
183,2018-02-14,-0.07381288199341758
184,2018-02-13,0.15091678420310384
185,2018-02-12,-0.13242438489264982
186,2018-02-09,-0.4179595674659146
187,2018-02-08,-1.0
188,2018-02-07,0.06848456354803245
189,2018-02-06,0.15467795016455205
190,2018-02-05,-0.27158752546622933
191,2018-02-02,-0.2668860680144182
192,2018-02-01,-0.17473750195894108
193,2018-01-31,0.09324557279423276
194,2018-01-30,-0.09857389123961788
195,2018-01-29,0.183513555868984
196,2018-01-26,-0.07757404795486578
197,2018-01-25,-0.4530637831060966
198,2018-01-24,-0.39225826672935316
199,2018-01-23,-0.3458705532048267
200,2018-01-22,-0.052186177715091375
201,2018-01-19,0.03745494436608576
202,2018-01-18,-0.15436451966776488
203,2018-01-17,0.08979783732957161
204,2018-01-16,-0.04090267983074858
205,2018-01-12,-0.19542391474690435
206,2018-01-11,-0.034947500391789246
207,2018-01-10,-0.038395235856448606
208,2018-01-09,-0.1659614480488965
209,2018-01-08,0.5198244789217994
210,2018-01-05,-0.12114088700830702
211,2018-01-04,-0.065036828083373
212,2018-01-03,-0.23742360131640855
213,2018-01-02,0.1474690487384409
214,2017-12-29,-0.2712740949694405
215,2017-12-28,-0.006738755680927813
216,2017-12-27,-0.2565428616204366
217,2017-12-26,-0.32487070992007455
218,2017-12-22,-0.25497570913649953
219,2017-12-21,-0.05500705218617663
220,2017-12-20,-0.2361698793292586
221,2017-12-19,-0.4069895000783571
222,2017-12-18,-0.30888575458392065
223,2017-12-15,-0.07569346497414346
224,2017-12-14,-0.21767748001880644
225,2017-12-13,-0.17943895941075222
226,2017-12-12,0.21172230057984542
227,2017-12-11,0.3276915843911617
228,2017-12-08,-0.10327534869142901
229,2017-12-07,-0.1437078827769944
230,2017-12-06,0.292587368750978
231,2017-12-05,-0.06660398056731004
232,2017-12-04,-0.16063312960351125
233,2017-12-01,-0.08572324087133804
234,2017-11-30,-0.11079768061432362
235,2017-11-29,-0.42579532988559804
236,2017-11-28,-0.08258893590346396
237,2017-11-27,-0.008305908164864845
238,2017-11-24,-0.06472339758658593
239,2017-11-22,-0.2505876821814754
240,2017-11-21,0.0979470302460421
241,2017-11-20,-0.2781695658987628
242,2017-11-17,-0.4527503526093095
243,2017-11-16,-0.1665883090424706
244,2017-11-15,0.04591756777934508
245,2017-11-14,-0.31734837799717996
246,2017-11-13,0.3587212035731066
247,2017-11-10,-0.10452907067857722
248,2017-11-09,-0.10452907067857722
249,2017-11-08,-0.1546779501645519
250,2017-11-07,0.0377683748628746
251,2017-11-06,-0.2521548346654143
252,2017-11-03,0.08666353236169752
253,2017-11-02,-0.14715561824165554
254,2017-11-01,-0.46998902993261343
255,2017-10-31,0.2342892963485328
256,2017-10-30,-0.09167842031029738
257,2017-10-27,-0.08478294938097511
258,2017-10-26,-0.170349475003917
259,2017-10-25,-0.4602726845322059
260,2017-10-24,-0.16564801755210945
261,2017-10-23,-0.5229587838896734
262,2017-10-20,-0.3577809120827453
263,2017-10-19,-0.23742360131640855
264,2017-10-18,-0.004544742203418439
265,2017-10-17,0.031813195423913476
266,2017-10-16,-0.21893120200595467
267,2017-10-13,-0.1640808650681724
268,2017-10-12,-0.03432063939821335
269,2017-10-11,-0.09763359974925494
270,2017-10-10,0.1556182416549114
271,2017-10-09,-0.3301990283654598
272,2017-10-06,-0.0014104372355443484
273,2017-10-05,-0.14088700830590914
274,2017-10-04,-0.0020372982291184533
275,2017-10-03,0.26375176304654424
276,2017-10-02,-0.15091678420310373
277,2017-09-29,-0.1437078827769944
278,2017-09-28,-0.12866321893120164
279,2017-09-27,-0.3997805986522478
280,2017-09-26,-0.2979156871963649
281,2017-09-25,-0.37564645039962336
282,2017-09-22,-0.6025701300736577
283,2017-09-21,-0.38379564331609384
284,2017-09-20,-0.09136498981350855
285,2017-09-19,-0.2734681084469517
286,2017-09-18,0.02899232095282822
287,2017-09-15,0.04623099827613214
288,2017-09-14,0.2972888262027891
289,2017-09-13,-0.04435041529540794
290,2017-09-12,-0.17442407146215402
291,2017-09-11,0.26688606801441656
292,2017-09-08,-0.29509481272527965
293,2017-09-07,0.02523115499138004
294,2017-09-06,-0.2756621219244646
295,2017-09-05,-0.2518414041686272
296,2017-09-01,-0.14245416078984618
297,2017-08-31,-0.04623099827613382
298,2017-08-30,-0.00987306064880189
299,2017-08-29,0.1270960664472647
300,2017-08-28,-0.17066290550070407
301,2017-08-25,-0.3139006425325188
302,2017-08-24,-0.10703651465287542
303,2017-08-23,0.31202005955179307
304,2017-08-22,-0.11299169409183477
305,2017-08-21,-0.369377840463877
306,2017-08-18,-0.2907067857702573
307,2017-08-17,-0.41106409653659237
308,2017-08-16,-0.1227080394922423
309,2017-08-15,-0.209841717599123
310,2017-08-14,-0.14590189625450556
311,2017-08-11,-0.09167842031029738
312,2017-08-10,-0.31421407302930765
313,2017-08-09,-0.04058924933396153
314,2017-08-08,0.12114088700830714
315,2017-08-07,-0.18821501332079682
316,2017-08-04,0.19072245729509513
317,2017-08-03,-0.06472339758658593
318,2017-08-02,0.0979470302460421
319,2017-08-01,-0.227393825419214
320,2017-07-31,-0.4969440526563231
321,2017-07-28,-0.17693151543645225
322,2017-07-27,-0.48158595831374507
323,2017-07-26,-0.010499921642375995
324,2017-07-25,-0.28913963328631853
325,2017-07-24,0.2650054850336924
326,2017-07-21,-0.15311079768061486
327,2017-07-20,-0.025231154991379928
328,2017-07-19,-0.2129760225669971
329,2017-07-18,0.21673718852844365
330,2017-07-17,-0.3070051716031983
331,2017-07-14,0.023977433004230053
332,2017-07-13,-0.3298855978686728
333,2017-07-12,-0.14746904873844258
334,2017-07-11,0.23178185237423637
335,2017-07-10,-0.021156558533144687
336,2017-07-07,-0.12866321893120164
337,2017-07-06,-0.3841090738128827
338,2017-07-05,-0.750195894060493
339,2017-07-03,-0.6721517003604457
340,2017-06-30,-0.18570756934649682
341,2017-06-29,-0.42892963485347213
342,2017-06-28,0.023037141513868903
343,2017-06-27,-0.5596301520137905
344,2017-06-26,-0.4082432220655071
345,2017-06-23,-0.08854411534242329
346,2017-06-22,0.02491772449459298
347,2017-06-21,-0.0556339131797543
348,2017-06-20,-0.25873687509794774
349,2017-06-19,-0.2828710233505721
350,2017-06-16,-0.32612443190722634
351,2017-06-15,-0.030872903933554005
352,2017-06-14,-0.13336467638301097
353,2017-06-13,0.1412004388026945
354,2017-06-12,-0.0879172543488492
355,2017-06-09,-0.6558533145275047
356,2017-06-08,0.07600689547092884
357,2017-06-07,-0.01614167058454828
358,2017-06-06,0.135558689860524
359,2017-06-05,0.15655853314527435
360,2017-06-02,-0.11737972104685705
361,2017-06-01,-0.23366243535496037
362,2017-05-31,-0.015828240087761236
363,2017-05-30,0.16533458705532073
364,2017-05-26,0.1264692054536906
365,2017-05-25,0.06221595361228607
366,2017-05-24,-0.0036044507130537223
367,2017-05-23,-0.32675129290079863
368,2017-05-22,-0.19667763673405436
369,2017-05-19,-0.2662592070208441
370,2017-05-18,0.0700517160319695
371,2017-05-17,-0.37940761636107156
372,2017-05-16,-0.1380661338348221
373,2017-05-15,-0.19824478921799138
374,2017-05-12,-0.14088700830590914
375,2017-05-11,-0.12929007992477573
376,2017-05-10,-0.005171603196990768
377,2017-05-09,0.25246826516219967
378,2017-05-08,-0.2361698793292586
379,2017-05-05,0.2045133991537379
380,2017-05-04,-0.49537690017238784
381,2017-05-03,-0.3283184453847375
382,2017-05-02,-0.28005014887948687
383,2017-05-01,0.12929007992477584
384,2017-04-28,0.013007365616674316
385,2017-04-27,-0.21579689703808236
386,2017-04-26,-0.1888418743143709
387,2017-04-25,0.061589092618711955
388,2017-04-24,-0.1571853941388519
389,2017-04-21,-0.007052186177714859
390,2017-04-20,-0.245259363736092
391,2017-04-19,-0.02397743300423172
392,2017-04-18,-0.10264848769785312
393,2017-04-17,-0.15937940761636127
394,2017-04-13,0.10891709763359964
395,2017-04-12,-0.41764613696912756
396,2017-04-11,-0.2662592070208441
397,2017-04-10,-0.018335684062059432
398,2017-04-07,0.03808180535966166
399,2017-04-06,-0.06284281460586184
400,2017-04-05,-0.34054223475944323
401,2017-04-04,0.0935590032910198
402,2017-04-03,0.24431907224572919
403,2017-03-31,-0.13336467638301275
404,2017-03-30,-0.12364833098260523
405,2017-03-29,-0.1499764927127408
406,2017-03-28,-0.10640965365930131
407,2017-03-27,0.1816329728882617
408,2017-03-24,0.1139319855821978
409,2017-03-23,-0.13900642532518415
410,2017-03-22,-0.011753643629525995
411,2017-03-21,-0.5007052186177713
412,2017-03-20,-0.07851433944522872
413,2017-03-17,-0.19824478921799138
414,2017-03-16,-0.13085723240871278
415,2017-03-15,-0.15969283811314922
416,2017-03-14,0.2527816956589867
417,2017-03-13,-0.07757404795486667
418,2017-03-10,-0.1988716502115664
419,2017-03-09,-0.20545369064409982
420,2017-03-08,-0.12396176147939228
421,2017-03-07,-0.2242595204513399
422,2017-03-06,-0.01645510108133534
423,2017-03-03,-0.09387243378780853
424,2017-03-02,-0.09575301676853262
425,2017-03-01,-0.2502742516846893
426,2017-02-28,0.061902523115499014
427,2017-02-27,-0.18069268139790043
428,2017-02-24,0.01614167058454749
429,2017-02-23,-0.370944992947814
430,2017-02-22,-0.3330199028365468
431,2017-02-21,-0.059081648644413655
432,2017-02-17,0.08164864441310113
433,2017-02-16,-0.391004544742205
434,2017-02-15,-0.12740949694405343
435,2017-02-14,-0.05876821814762482
436,2017-02-13,0.18915530481115805
437,2017-02-10,-0.13743927284124802
438,2017-02-09,-0.027425168468892855
439,2017-02-08,0.028365459959252354
440,2017-02-07,-0.14214073029305735
441,2017-02-06,0.09230528130386981
442,2017-02-03,-0.1380661338348221
443,2017-02-02,-0.019275975552421484
444,2017-02-01,-0.23930418429713265
445,2017-01-31,-0.03557436138536335
446,2017-01-30,-0.17943895941075133
447,2017-01-27,-0.07067857702554528
448,2017-01-26,-0.17567779344930312
449,2017-01-25,-0.20890142610876097
450,2017-01-24,0.02460429399780592
451,2017-01-23,-0.023664002507444673
452,2017-01-20,-0.14276759128663324
453,2017-01-19,-0.22927440839993807
454,2017-01-18,-0.06629055007052209
455,2017-01-17,-0.15499138066133808
456,2017-01-13,0.12302146998902946
457,2017-01-12,-0.10327534869142813
458,2017-01-11,-0.09920075223319288
459,2017-01-10,-0.18664786083685975
460,2017-01-09,-0.04748472026328203
461,2017-01-06,-0.05469362168939136
462,2017-01-05,-0.10954395862717452
463,2017-01-04,0.26375176304654424
464,2017-01-03,-0.053126469205454316
465,2016-12-30,-0.20169252468265253
466,2016-12-29,-0.24149819777464382
467,2016-12-28,-0.17599122394609018
468,2016-12-27,0.025858015984955046
469,2016-12-23,0.04748472026328124
470,2016-12-22,-0.1126782635950486
471,2016-12-21,-0.14339445228020734
472,2016-12-20,0.06002194013477402
473,2016-12-19,-0.11236483309826155
474,2016-12-16,0.018335684062058655
475,2016-12-15,-0.14590189625450556
476,2016-12-14,-0.12145431750509408
477,2016-12-13,0.035887791882149606
478,2016-12-12,-0.13148409340228867
479,2016-12-09,-0.07882776994201576
480,2016-12-08,-0.11236483309826155
481,2016-12-07,0.09951418272997914
482,2016-12-06,-0.1095439586271754
483,2016-12-05,0.014574518100611361
484,2016-12-02,-0.1640808650681715
485,2016-12-01,-0.3195423914746911
486,2016-11-30,-0.17003604450713083
487,2016-11-29,-0.3076320325967724
488,2016-11-28,-0.09982761322676698
489,2016-11-25,-0.025544585488167876
490,2016-11-23,-0.04058924933396153
491,2016-11-22,0.04717128976649329
492,2016-11-21,-0.136185550854098
493,2016-11-18,-0.29634853471242784
494,2016-11-17,0.04215640181789601
495,2016-11-16,-0.07976806143237782
496,2016-11-15,-0.08885754583921035
497,2016-11-14,-0.3251841404168634
498,2016-11-11,0.015514809590972511
499,2016-11-10,-0.29854254818993986
500,2016-11-09,-0.020059551794390007
501,2016-11-08,-0.08384265789061306
502,2016-11-07,-0.13179752389907573
503,2016-11-04,-0.07099200752233234
504,2016-11-03,-0.16940918351355674
505,2016-11-02,-0.18351355586898657
506,2016-11-01,-0.34712427519197664
507,2016-10-31,-0.26908008149193025
508,2016-10-28,-0.24619965522645404
509,2016-10-27,-0.3496317191662758
510,2016-10-26,-0.08102178341952691
511,2016-10-25,-0.13743927284124802
512,2016-10-24,-0.06472339758658593
513,2016-10-21,-0.07318602099984348
514,2016-10-20,-0.21454317505093326
515,2016-10-19,-0.00015671524839436235
516,2016-10-18,-0.02241028052029556
517,2016-10-17,-0.21673718852844442
518,2016-10-14,-0.24996082118790225
519,2016-10-13,-0.12803635793762752
520,2016-10-12,-0.10233505720106607
521,2016-10-11,-0.17473750195894108
522,2016-10-10,-0.1324243848926507
523,2016-10-07,-0.2574831531107977
524,2016-10-06,-0.16564801755210856
525,2016-10-05,-0.23836389280677062
526,2016-10-04,-0.17285691897821698
527,2016-10-03,-0.07600689547093051
528,2016-09-30,-0.06284281460586184
529,2016-09-29,-0.2734681084469526
530,2016-09-28,-0.15875254662278626
531,2016-09-27,-0.2402444757874947
532,2016-09-26,-0.04184297132110974
533,2016-09-23,-0.07412631249020642
534,2016-09-22,-0.11894687353079499
535,2016-09-21,-0.155931672151701
536,2016-09-20,-0.18915530481115886
537,2016-09-19,-0.1405735778091212
538,2016-09-16,0.03620122237893755
539,2016-09-15,0.003291020216265886
540,2016-09-14,-0.09920075223319288
541,2016-09-13,-0.15154364519667785
542,2016-09-12,-0.01645510108133534
543,2016-09-09,-0.26469205453690703
544,2016-09-08,-0.18852844381758388
545,2016-09-07,-0.23867732330355768
546,2016-09-06,-0.0004701457451814217
547,2016-09-02,-0.2624980410593959
548,2016-09-01,-0.37815389437392244
549,2016-08-31,-0.07036514652875822
550,2016-08-30,-0.2693935119887173
551,2016-08-29,-0.2750352609308896
552,2016-08-26,-0.18727472183043387
553,2016-08-25,-0.18727472183043475
554,2016-08-24,-0.25873687509794774
555,2016-08-23,-0.10358877918821517
556,2016-08-22,-0.15875254662278626
557,2016-08-19,-0.07412631249020553
558,2016-08-18,-0.12960351042156457
559,2016-08-17,-0.15405108917097693
560,2016-08-16,-0.17881209841717632
561,2016-08-15,-0.13336467638301275
562,2016-08-12,-0.11361855508540976
563,2016-08-11,-0.15937940761636127
564,2016-08-10,-0.20106566368907752
565,2016-08-09,-0.04905187274721817
566,2016-08-08,-0.17755837643002723
567,2016-08-05,-0.11894687353079499
568,2016-08-04,0.034320639398213476
569,2016-08-03,-0.16940918351355674
570,2016-08-02,-0.18790158282400976
571,2016-08-01,-0.29196050775740556
572,2016-07-29,0.008305908164864068
573,2016-07-28,-0.0365146528757245
574,2016-07-27,-0.14652875724808054
575,2016-07-26,-0.06284281460586184
576,2016-07-25,0.12270803949224152
577,2016-07-22,-0.11111111111111155
578,2016-07-21,-0.2922739382541926
579,2016-07-20,-0.060648801128349805
580,2016-07-19,-0.11173797210468656
581,2016-07-18,0.08729039335527342
582,2016-07-15,-0.18633443034007272
583,2016-07-14,-0.1697226140103438
584,2016-07-13,-0.21297602256699621
585,2016-07-12,-0.10264848769785312
586,2016-07-11,0.031186334430339385
587,2016-07-08,-0.15185707569346577
588,2016-07-07,-0.030872903933553103
589,2016-07-06,0.019275975552420693
590,2016-07-05,0.013320796113461347
591,2016-07-01,0.20482682965052496
592,2016-06-30,-0.14151386929948326
593,2016-06-29,0.03870866635323575
594,2016-06-28,-0.12302146998903024
595,2016-06-27,0.12114088700830536
596,2016-06-24,-0.02272371101708262
597,2016-06-23,-0.09763359974925584
598,2016-06-22,-0.20796113461839894
599,2016-06-21,-0.15342422817740192
600,2016-06-20,-0.11361855508541065
601,2016-06-17,-0.1932299012693941
602,2016-06-16,-0.10390220968500222
603,2016-06-15,-0.09637987776210674
604,2016-06-14,-0.2427519197617929
605,2016-06-13,-0.1709763359974929
606,2016-06-10,-0.389437392258267
607,2016-06-09,-0.29603510421563994
608,2016-06-08,-0.06597711957373503
609,2016-06-07,0.19667763673405358
610,2016-06-06,-0.0358877918821504
611,2016-06-03,-0.15154364519667785
612,2016-06-02,-0.13963328631875915
613,2016-06-01,-0.18006582040432542
614,2016-05-31,-0.11393198558219769
615,2016-05-27,-0.18100611189468838
616,2016-05-26,0.02491772449459298
617,2016-05-25,-0.06754427205767119
618,2016-05-24,-0.07882776994201576
619,2016-05-23,-0.23428929634853538
620,2016-05-20,-0.016768531578123275
621,2016-05-19,-0.07005171603197027
622,2016-05-18,-0.05657420467011545
623,2016-05-17,-0.2574831531107986
624,2016-05-16,-0.11549913806613474
625,2016-05-13,-0.12521548346654138
626,2016-05-12,-0.2502742516846893
627,2016-05-11,-0.07694718696129167
628,2016-05-10,-0.084156088387401
629,2016-05-09,-0.3330199028365468
630,2016-05-06,0.007365616674502029
631,2016-05-05,-0.6505249960821194
632,2016-05-04,-0.36216893903776853
633,2016-05-03,-0.27785613540197573
634,2016-05-02,-0.11048425011753656
635,2016-04-29,-0.3511988716502119
636,2016-04-28,-0.1869612913336468
637,2016-04-27,-0.16000626860993628
638,2016-04-26,-0.06691741106409708
639,2016-04-25,-0.15718539413885013
640,2016-04-22,0.03244005641748937
641,2016-04-21,-0.14182729979627118
642,2016-04-20,-0.0036044507130546105
643,2016-04-19,-0.30010970067387605
644,2016-04-18,-0.0681711330512462
645,2016-04-15,-0.019589406049209418
646,2016-04-14,-0.15561824165491306
647,2016-04-13,0.0687979940448204
648,2016-04-12,-0.17254348848142995
649,2016-04-11,-0.15373765867418987
650,2016-04-08,-0.44679517317035017
651,2016-04-07,-0.40981037454944413
652,2016-04-06,0.23899075380034485
653,2016-04-05,0.349318288669487
654,2016-04-04,-0.18664786083685975
655,2016-04-01,-0.3466541294467952
656,2016-03-31,-0.10640965365930131
657,2016-03-30,-0.37690017238677426
658,2016-03-29,-0.11236483309826066
659,2016-03-28,-0.1622002820874483
660,2016-03-24,0.2552891396332858
661,2016-03-23,-0.4267356213759601
662,2016-03-22,-0.21297602256699621
663,2016-03-21,-0.026484876978530816
664,2016-03-18,-0.005798464190565761
665,2016-03-17,0.03400720890142553
666,2016-03-16,0.003291020216266774
667,2016-03-15,0.007679047171289061
668,2016-03-14,-0.04152954082432268
669,2016-03-11,-0.13336467638301275
670,2016-03-10,-0.27096066447265343
671,2016-03-09,0.01175364362952433
672,2016-03-08,-0.14809590973201758
673,2016-03-07,0.11863344303400628
674,2016-03-04,-0.02460429399780671
675,2016-03-03,0.11393198558219692
676,2016-03-02,0.02460429399780592
677,2016-03-01,-0.36749725748315376
678,2016-02-29,-0.13461839837016187
679,2016-02-26,-0.06848456354803324
680,2016-02-25,0.15530481115812522
681,2016-02-24,0.07600689547092884
682,2016-02-23,-0.08697696285848625
683,2016-02-22,0.1189468735307942
684,2016-02-19,-0.02836545995925402
685,2016-02-18,-0.29697539570600195
686,2016-02-17,0.18351355586898577
687,2016-02-16,-0.2305281303870872
688,2016-02-12,-0.2440056417489429
689,2016-02-11,-0.1678420310296197
690,2016-02-10,-0.3339601943269089
691,2016-02-09,0.06597711957373426
692,2016-02-08,-0.4055790628428145
693,2016-02-05,-0.3925716972261411
694,2016-02-04,0.025231154991380927
695,2016-02-03,-0.4367653972731556
696,2016-02-02,-0.4220341639241499
697,2016-02-01,0.13649898135088517
698,2016-01-29,-0.08070835292273987
699,2016-01-28,-0.15405108917097693
700,2016-01-27,-0.25497570913649953
701,2016-01-26,-0.21830434101238055
702,2016-01-25,-0.2352295878388974
703,2016-01-22,-0.19042469832314696
704,2016-01-21,-0.16940918351355674
705,2016-01-20,-0.14182729979627118
706,2016-01-19,-0.24494593323930494
707,2016-01-15,0.0687979940448204
708,2016-01-14,0.004544742203415872
709,2016-01-13,-0.48660084626234146
710,2016-01-12,-0.1709763359974929
711,2016-01-11,-0.3129603510421568
712,2016-01-08,-0.33490048581727094
713,2016-01-07,-0.07412631249020553
714,2016-01-06,-0.1499764927127417
715,2016-01-05,-0.21172230057984712
716,2016-01-04,-0.34900485817270077
717,2015-12-31,-0.07287259050305643
718,2015-12-30,-0.07318602099984348
719,2015-12-29,0.10358877918821438
720,2015-12-28,-0.1994985112051414
721,2015-12-24,-0.11957373452436999
722,2015-12-23,-0.1976179282244173
723,2015-12-22,-0.27785613540197573
724,2015-12-21,-0.09261871180065855
725,2015-12-18,-0.19605077574047935
726,2015-12-17,-0.13712584234446096
727,2015-12-16,0.2690800814919286
728,2015-12-15,-0.14276759128663236
729,2015-12-14,-0.08635010186491127
730,2015-12-11,-0.3775270333803484
731,2015-12-10,-0.04591756777934587
732,2015-12-09,-0.18821501332079593
733,2015-12-08,-0.14496160476414438
734,2015-12-07,-0.0123805046231001
735,2015-12-04,-0.18508070835292362
736,2015-12-03,-0.20670741263124892
737,2015-12-02,-0.2769158439116128
738,2015-12-01,0.07224572950948066
739,2015-11-30,-0.1678420310296197
740,2015-11-27,-0.10264848769785312
741,2015-11-25,0.1402601473123325
742,2015-11-24,-0.029619181946404005
743,2015-11-23,-0.10734994514966337
744,2015-11-20,-0.228960977903151
745,2015-11-19,-0.08039492242595192
